Nom Ville,MAJ,Code Postal,Code INSEE,Latitude,Longitude,Eloignement,Departement
Saint-Pierre-Eynac,SAINT PIERRE EYNAC,43260,43218,45.05,4.033333,1.07,10
Saint-Pierre-la-Bourlhonne,SAINT PIERRE LA BOURLHONNE,63480,63384,45.666667,3.75,2.24,11
Saint-Pierre-la-Bruyère,SAINT PIERRE LA BRUYERE,61340,61448,48.366667,0.8,2.06,68
Saint-Pierre-la-Cour,SAINT PIERRE LA COUR,53410,53247,48.116667,-1.033333,1.67,73
Saint-Pierre-Lafeuille,SAINT PIERRE LAFEUILLE,46090,46340,44.516667,1.433333,0.79,60
Saint-Pierre-la-Garenne,SAINT PIERRE LA GARENNE,27600,27599,49.15,1.4,2.04,69
Saint-Pierre-Langers,SAINT PIERRE LANGERS,50530,50540,48.783333,-1.5,1.28,67
Saint-Pierre-la-Noaille,SAINT PIERRE LA NOAILLE,42190,42273,46.183333,4.1,2.19,93
Saint-Pierre-la-Palud,SAINT PIERRE LA PALUD,69210,69231,45.783333,4.616667,1.14,94
Saint-Pierre-la-Rivière,SAINT PIERRE LA RIVIERE,61310,61449,48.816667,0.2,1.39,68
Saint-Pierre-la-Roche,SAINT PIERRE LA ROCHE,07400,07283,44.65,4.616667,1.2,90
Saint-Pierre-Laval,SAINT PIERRE LAVAL,42620,03250,46.2,3.783333,1.85,8
Saint-Pierre-la-Vieille,SAINT PIERRE LA VIEILLE,14770,14653,48.916667,-0.566667,1.58,66
Saint-Pierre-Lavis,SAINT PIERRE LAVIS,76640,76639,49.666667,0.633333,1.02,70
Saint-Pierre-le-Bost,SAINT PIERRE LE BOST,23600,23233,46.4,2.266667,1.99,50
Saint-Pierre-le-Chastel,SAINT PIERRE LE CHASTEL,63230,63385,45.8,2.85,1.28,11
Saint-Pierre-le-Moûtier,SAINT PIERRE LE MOUTIER,58240,58264,46.8,3.116667,1.84,13
Saint-Pierre-lès-Bitry,SAINT PIERRE LES BITRY,60350,60593,49.433333,3.083333,1.91,77
Saint-Pierre-les-Bois,SAINT PIERRE LES BOIS,18170,18230,46.666667,2.283333,1.75,20
Saint-Pierre-lès-Elbeuf,SAINT PIERRE LES ELBEUF,76320,76640,49.266667,1.05,-1,70
Saint-Pierre-les-Étieux,SAINT PIERRE LES ETIEUX,18210,18231,46.733333,2.616667,1.43,20
Saint-Pierre-lès-Nemours,SAINT PIERRE LES NEMOURS,77140,77431,48.266667,2.683333,1.81,40
Saint-Pierre-le-Vieux,SAINT PIERRE LE VIEUX,71520,71469,46.283333,4.533333,1.85,14
Saint-Pierre-le-Vieux,SAINT PIERRE LE VIEUX,76740,76641,49.85,0.866667,1.31,70
Saint-Pierre-le-Vieux,SAINT PIERRE LE VIEUX,85420,85265,46.383333,-0.75,1.68,75
Saint-Pierre-le-Viger,SAINT PIERRE LE VIGER,76740,76642,49.816667,0.85,1.06,70
Saint-Pierremont,SAINT PIERREMONT,02250,02689,49.716667,3.883333,1.55,76
Saint-Pierremont,SAINT PIERREMONT,08240,08394,49.483333,4.933333,1.19,26
Saint-Pierremont,SAINT PIERREMONT,88700,88432,48.433333,6.583333,1.85,55
Saint-Pierre-Montlimart,SAINT PIERRE MONTLIMART,49110,49313,47.266667,-1.033333,1.58,72
Saint-Pierre-Quiberon,SAINT PIERRE QUIBERON,56510,56234,47.516667,-3.133333,1.8,19
Saint-Pierre-Roche,SAINT PIERRE ROCHE,63210,63386,45.733333,2.833333,1.35,11
Saint-Pierre-sur-Dives,SAINT PIERRE SUR DIVES,14170,14654,49.016667,-0.033333,0.93,66
Saint-Pierre-sur-Doux,SAINT PIERRE SUR DOUX,07520,07285,45.1,4.466667,1.44,90
Saint-Pierre-sur-Dropt,SAINT PIERRE SUR DROPT,47120,47271,44.633333,0.2,1.58,6
Saint-Pierre-sur-Erve,SAINT PIERRE SUR ERVE,53270,53248,48.016667,-0.4,1.17,73
Saint-Pierre-sur-Orthe,SAINT PIERRE SUR ORTHE,53160,53249,48.216667,-0.2,2.06,73
Saint-Pierre-sur-Vence,SAINT PIERRE SUR VENCE,08430,08395,49.7,4.666667,0.97,26
Saint-Pierre-Tarentaine,SAINT PIERRE TARENTAINE,14350,14655,48.966667,-0.8,1.35,66
Saint-Pierre-Toirac,SAINT PIERRE TOIRAC,46160,46289,44.533333,1.966667,1.41,60
Saint-Pierreville,SAINT PIERREVILLE,07190,07286,44.816667,4.483333,0.19,90
Saint-Plaisir,SAINT PLAISIR,03160,03251,46.616667,2.966667,1.8,8
Saint-Plancard,SAINT PLANCARD,31580,31513,43.166667,0.566667,1.66,58
Saint-Planchers,SAINT PLANCHERS,50400,50541,48.816667,-1.516667,1.22,67
Saint-Plantaire,SAINT PLANTAIRE,36190,36207,46.458333,1.675,1.52,22
Saint-Point,SAINT POINT,71630,71470,46.333333,4.616667,1.58,14
Saint-Point-Lac,SAINT POINT LAC,25160,25525,46.816667,6.3,2.59,32
Saint-Pois,SAINT POIS,50670,50542,48.75,-1.066667,1.51,67
Saint-Poix,SAINT POIX,53540,53250,47.966667,-1.05,1.74,73
Saint-Pol-de-Léon,SAINT POL DE LEON,29250,29259,48.683333,-3.983333,1.71,17
Saint-Polgues,SAINT POLGUES,42260,42274,45.916667,3.983333,1.1,93
Saint-Pol-sur-Mer,SAINT POL SUR MER,59430,59540,51.033333,2.35,2.63,64
Saint-Pol-sur-Ternoise,SAINT POL SUR TERNOISE,62130,62767,50.383333,2.333333,0.46,65
Saint-Polycarpe,SAINT POLYCARPE,11300,11364,43.033333,2.3,2.06,44
Saint-Pompain,SAINT POMPAIN,79160,79290,46.433333,-0.6,1.64,81
Saint-Pompont,SAINT POMPONT,24170,24488,44.716667,1.15,2.14,3
Saint-Poncy,SAINT PONCY,15500,15207,45.166667,3.183333,1.96,9
Saint-Pons,SAINT PONS,07580,07287,44.583333,4.583333,0.86,90
Saint-Pons-de-Mauchiens,SAINT PONS DE MAUCHIENS,34230,34285,43.516667,3.516667,1.14,46
Saint-Pons-la-Calm,SAINT PONS LA CALM,30330,30292,44.1,4.55,1.44,45
Saint-Pont,SAINT PONT,03110,03252,46.166667,3.3,1.3,8
Saint-Porchaire,SAINT PORCHAIRE,17250,17387,45.816667,-0.783333,0.63,80
Saint-Porquier,SAINT PORQUIER,82700,82171,44,1.183333,1.06,63
Saint-Potan,SAINT POTAN,22550,22323,48.55,-2.283333,1.39,16
Saint-Pouange,SAINT POUANGE,10120,10360,48.233333,4.033333,0.82,27
Saint-Pourçain-sur-Besbre,SAINT POURCAIN SUR BESBRE,03290,03253,46.466667,3.65,1.45,8
Saint-Pourçain-sur-Sioule,SAINT POURCAIN SUR SIOULE,03500,03254,46.3,3.283333,0.71,8
Saint-Prancher,SAINT PRANCHER,88500,88433,48.35,5.95,2.06,55
Saint-Préjet-Armandon,SAINT PREJET ARMANDON,43230,43219,45.25,3.55,0.84,10
Saint-Préjet-d'Allier,SAINT PREJET D ALLIER,43580,43220,44.916667,3.616667,1.71,10
Saint-Prest,SAINT PREST,28300,28358,48.5,1.533333,1.25,21
Saint-Preuil,SAINT PREUIL,16130,16343,45.6,-0.166667,1.77,79
Saint-Priest,SAINT PRIEST,23110,23234,46.083333,2.333333,2.05,50
Saint-Priest,SAINT PRIEST,69800,69290,45.691667,4.933333,-1,94
Saint-Priest-Bramefant,SAINT PRIEST BRAMEFANT,63310,63387,46.033333,3.433333,1.71,11
Saint-Priest-d'Andelot,SAINT PRIEST D ANDELOT,03800,03255,46.066667,3.166667,1.99,8
Saint-Priest-de-Gimel,SAINT PRIEST DE GIMEL,19800,19236,45.3,1.866667,1.18,49
Saint-Priest-des-Champs,SAINT PRIEST DES CHAMPS,63640,63388,45.983333,2.766667,1.61,11
Saint-Priest-en-Jarez,SAINT PRIEST EN JAREZ,42270,42275,45.466667,4.366667,1.16,93
Saint-Priest-en-Murat,SAINT PRIEST EN MURAT,03390,03256,46.35,2.916667,0.82,8
Saint-Priest-la-Feuille,SAINT PRIEST LA FEUILLE,23300,23235,46.2,1.533333,2.05,50
Saint-Priest-la-Marche,SAINT PRIEST LA MARCHE,18370,18232,46.45,2.166667,2.8,20
Saint-Priest-la-Plaine,SAINT PRIEST LA PLAINE,23240,23236,46.2,1.633333,1.64,50
Saint-Priest-la-Prugne,SAINT PRIEST LA PRUGNE,42830,42276,45.966667,3.75,2.29,93
Saint-Priest-la-Roche,SAINT PRIEST LA ROCHE,42590,42277,45.916667,4.1,0.97,93
Saint-Priest-la-Vêtre,SAINT PRIEST LA VETRE,42440,42278,45.8,3.8,2.03,93
Saint-Priest-le-Betoux,SAINT PRIEST LE BETOUX,87290,87175,46.183333,1.266667,1.53,51
Saint-Priest-les-Fougères,SAINT PRIEST LES FOUGERES,24450,24489,45.533333,1.016667,2.13,3
Saint-Priest-Ligoure,SAINT PRIEST LIGOURE,87800,87176,45.65,1.3,1.71,51
Saint-Priest-Palus,SAINT PRIEST PALUS,23400,23237,45.9,1.666667,1.5,50
Saint-Priest-sous-Aixe,SAINT PRIEST SOUS AIXE,87700,87177,45.816667,1.1,0.62,51
Saint-Priest-Taurion,SAINT PRIEST TAURION,87480,87178,45.883333,1.4,0.83,51
Saint-Prim,SAINT PRIM,38370,38448,45.45,4.8,2.5,92
Saint-Privat,SAINT PRIVAT,07200,07289,44.633333,4.416667,0.63,90
Saint-Privat,SAINT PRIVAT,19220,19237,45.133333,2.1,1.08,49
Saint-Privat,SAINT PRIVAT,34700,34286,43.75,3.416667,1.46,46
Saint-Privat-d'Allier,SAINT PRIVAT D ALLIER,43580,43221,44.983333,3.683333,1.41,10
Saint-Privat-de-Champclos,SAINT PRIVAT DE CHAMPCLOS,30430,30293,44.283333,4.383333,1.94,45
Saint-Privat-des-Prés,SAINT PRIVAT DES PRES,24410,24490,45.233333,0.216667,1.84,3
Saint-Privat-des-Vieux,SAINT PRIVAT DES VIEUX,30340,30294,44.133333,4.133333,0.99,45
Saint-Privat-de-Vallongue,SAINT PRIVAT DE VALLONGUE,48240,48178,44.283333,3.833333,1.65,47
Saint-Privat-du-Dragon,SAINT PRIVAT DU DRAGON,43380,43222,45.183333,3.466667,1.26,10
Saint-Privat-du-Fau,SAINT PRIVAT DU FAU,48140,48179,44.916667,3.35,2.1,47
Saint-Privat-la-Montagne,SAINT PRIVAT LA MONTAGNE,57124,57622,49.183333,6.05,1.76,54
Saint-Privé,SAINT PRIVE,89220,89365,47.683333,3,-1,15
Saint-Prix,SAINT PRIX,03120,03257,46.233333,3.65,1.45,8
Saint-Prix,SAINT PRIX,07270,07290,44.95,4.516667,1.77,90
Saint-Prix,SAINT PRIX,71990,71472,46.95,4.066667,1.88,14
Saint-Prix,SAINT PRIX,95390,95574,49.016667,2.266667,1.18,42
Saint-Prix-lès-Arnay,SAINT PRIX LES ARNAY,21230,21567,47.116667,4.5,1.26,12
Saint-Projet,SAINT PROJET,82160,82172,44.308333,1.791667,-1,63
Saint-Projet-de-Salers,SAINT PROJET DE SALERS,15140,15208,45.083333,2.533333,1.25,9
Saint-Projet-Saint-Constant,SAINT PROJET SAINT CONSTANT,16110,16344,45.733333,0.35,0.9,79
Saint-Prouant,SAINT PROUANT,85110,85266,46.766667,-0.966667,1,75
Saint-Pryvé-Saint-Mesmin,SAINT PRYVE SAINT MESMIN,45750,45298,47.883333,1.866667,1.44,25
Saint-Puy,SAINT PUY,32310,32404,43.883333,0.466667,1.47,59
Saint-Python,SAINT PYTHON,59730,59541,50.183333,3.483333,1.06,64
Saint-Quantin-de-Rancanne,SAINT QUANTIN DE RANCANNE,17800,17388,45.533333,-0.6,1.45,80
Saint-Quay-Perros,SAINT QUAY PERROS,22700,22324,48.783333,-3.45,1.97,16
Saint-Quay-Portrieux,SAINT QUAY PORTRIEUX,22410,22325,48.65,-2.833333,1.1,16
Saint-Quentin,SAINT QUENTIN,02100,02691,49.85,3.283333,1.24,76
Saint-Quentin-au-Bosc,SAINT QUENTIN AU BOSC,76630,76643,49.933333,1.333333,1.94,70
Saint-Quentin-de-Baron,SAINT QUENTIN DE BARON,33750,33466,44.816667,-0.283333,1.12,4
Saint-Quentin-de-Blavou,SAINT QUENTIN DE BLAVOU,61360,61450,48.466667,0.416667,1.29,68
Saint-Quentin-de-Caplong,SAINT QUENTIN DE CAPLONG,33220,33467,44.783333,0.15,2.08,4
Saint-Quentin-de-Chalais,SAINT QUENTIN DE CHALAIS,16210,16346,45.266667,0.066667,2.39,79
Saint-Quentin-des-Isles,SAINT QUENTIN DES ISLES,27270,27600,49.05,0.583333,1.48,69
Saint-Quentin-des-Prés,SAINT QUENTIN DES PRES,60380,60594,49.516667,1.75,1.92,77
Saint-Quentin-du-Dropt,SAINT QUENTIN DU DROPT,47330,47272,44.683333,0.583333,1.91,6
Saint-Quentin-en-Mauges,SAINT QUENTIN EN MAUGES,49110,49314,47.283333,-0.916667,1.51,72
Saint-Quentin-en-Tourmont,SAINT QUENTIN EN TOURMONT,80120,80713,50.283333,1.583333,2.55,78
Saint-Quentin-Fallavier,SAINT QUENTIN FALLAVIER,38070,38449,45.633333,5.116667,1.48,92
Saint-Quentin-la-Chabanne,SAINT QUENTIN LA CHABANNE,23500,23238,45.866667,2.166667,1.52,50
Saint-Quentin-la-Poterie,SAINT QUENTIN LA POTERIE,30700,30295,44.05,4.433333,0.97,45
Saint-Quentin-la-Tour,SAINT QUENTIN LA TOUR,09500,09274,43.033333,1.9,1.58,56
Saint-Quentin-le-Petit,SAINT QUENTIN LE PETIT,08220,08396,49.583333,4.083333,2.46,26
Saint-Quentin-les-Anges,SAINT QUENTIN LES ANGES,53400,53251,47.766667,-0.883333,1.92,73
Saint-Quentin-les-Marais,SAINT QUENTIN LES MARAIS,51300,51510,48.783333,4.65,1.31,28
Saint-Quentin-lès-Trôo,SAINT QUENTIN LES TROO,41800,41227,47.766667,0.816667,1.98,24
Saint-Quentin-le-Verger,SAINT QUENTIN LE VERGER,51120,51511,48.616667,3.75,1.86,28
Saint-Quentin-sur Nohain,SAINT QUENTIN SUR NOHAIN,58150,58265,47.35,3.016667,1.97,13
Saint-Quentin-sur-Charente,SAINT QUENTIN SUR CHARENTE,16150,16345,45.833333,0.683333,2.41,79
Saint-Quentin-sur-Coole,SAINT QUENTIN SUR COOLE,51240,51512,48.85,4.333333,1.61,28
Saint-Quentin-sur-Isère,SAINT QUENTIN SUR ISERE,38210,38450,45.283333,5.55,1.08,92
Saint-Quentin-sur-le-Homme,SAINT QUENTIN SUR LE HOMME,50220,50543,48.65,-1.316667,1.51,67
Saint-Quentin-sur-Sauxillanges,SAINT QUENTIN SUR SAUXILLANGES,63490,63389,45.55,3.4,1.03,11
Saint-Quintin-sur-Sioule,SAINT QUINTIN SUR SIOULE,63440,63390,46.1,3.066667,2.08,11
Saint-Quirc,SAINT QUIRC,09700,09275,43.266667,1.5,2.69,56
Saint-Quirin,SAINT QUIRIN,57560,57623,48.616667,7.066667,2.51,54
Saint-Rabier,SAINT RABIER,24210,24491,45.166667,1.15,1.45,3
Saint-Racho,SAINT RACHO,71800,71473,46.266667,4.366667,1.94,14
Saint-Rambert-d'Albon,SAINT RAMBERT D ALBON,26140,26325,45.283333,4.816667,2.24,91
Saint-Rambert-en-Bugey,SAINT RAMBERT EN BUGEY,01230,01384,45.95,5.433333,0.88,89
Saint-Raphaël,SAINT RAPHAEL,24160,24493,45.3,1.066667,1.14,3
Saint-Raphaël,SAINT RAPHAEL,83700,83118,43.416667,6.766667,2.09,87
Saint-Régis-du-Coin,SAINT REGIS DU COIN,42660,42280,45.283333,4.45,2.02,93
Saint-Règle,SAINT REGLE,37530,37236,47.416667,1.05,1.55,23
Saint-Remèze,SAINT REMEZE,07700,07291,44.383333,4.5,1.74,90
Saint-Remimont,SAINT REMIMONT,88800,88434,48.25,5.9,1.37,55
Saint-Rémy,SAINT REMY,01310,01385,46.183333,5.166667,1.47,89
Saint-Rémy,SAINT REMY,12200,12242,44.4,2.033333,2.03,57
Saint-Rémy,SAINT REMY,14570,14656,48.933333,-0.5,1.45,66
Saint-Rémy,SAINT REMY,19290,19238,45.65,2.283333,2.02,49
Saint-Rémy,SAINT REMY,24700,24494,44.95,0.166667,2.01,3
Saint-Rémy,SAINT REMY,70160,70472,47.833333,6.1,1.5,34
Saint-Rémy,SAINT REMY,71100,71475,46.766667,4.833333,0.96,14
Saint-Rémy,SAINT REMY,79410,79293,46.366667,-0.533333,1.64,81
Saint-Rémy-aux Bois,SAINT REMY AUX BOIS,54290,54487,48.416667,6.4,1.52,52
Saint-Rémy-Blanzy,SAINT REMY BLANZY,02210,02693,49.233333,3.3,1.3,76
Saint-Rémy-Boscrocourt,SAINT REMY BOSCROCOURT,76260,76644,50.016667,1.4,2.57,70
Saint-Remy-Chaussée,SAINT REMY CHAUSSEE,59620,59542,50.166667,3.866667,1.58,64
Saint-Rémy-de-Blot,SAINT REMY DE BLOT,63440,63391,46.083333,2.933333,1.99,11
Saint-Rémy-de-Chargnat,SAINT REMY DE CHARGNAT,63500,63392,45.516667,3.333333,1.37,11
Saint-Rémy-de-Chaudes-Aigues,SAINT REMY DE CHAUDES AIGUES,15110,15209,44.766667,3.05,1.68,9
Saint-Rémy-de-Provence,SAINT REMY DE PROVENCE,13210,13100,43.783333,4.833333,1.76,86
Saint-Rémy-de-Salers,SAINT REMY DE SALERS,15140,15210,45.116667,2.466667,0.63,9
Saint-Rémy-de-Sillé,SAINT REMY DE SILLE,72140,72315,48.183333,-0.083333,1.36,74
Saint-Rémy-des-Landes,SAINT REMY DES LANDES,50580,50544,49.283333,-1.633333,1.76,67
Saint-Rémy-des-Monts,SAINT REMY DES MONTS,72600,72316,48.3,0.4,1.45,74
Saint-Rémy-du-Nord,SAINT REMY DU NORD,59330,59543,50.233333,3.916667,1.71,64
Saint-Rémy-du-Plein,SAINT REMY DU PLEIN,35560,35309,48.366667,-1.566667,0.87,18
Saint-Rémy-en-l'Eau,SAINT REMY EN L EAU,60130,60595,49.483333,2.433333,0.42,77
Saint-Rémy-en-Mauges,SAINT REMY EN MAUGES,49110,49316,47.266667,-1.066667,1.69,72
Saint-Rémy-en-Montmorillon,SAINT REMY EN MONTMORILLON,86390,86240,46.266667,0.9,2.17,82
Saint-Rémy-en-Rollat,SAINT REMY EN ROLLAT,03110,03258,46.183333,3.4,1.5,8
Saint-Rémy-la-Calonne,SAINT REMY LA CALONNE,55160,55465,49.05,5.6,1.15,53
Saint-Rémy-la-Varenne,SAINT REMY LA VARENNE,49250,49317,47.4,-0.316667,1.46,72
Saint-Rémy-le-Petit,SAINT REMY LE PETIT,08300,08397,49.416667,4.233333,1.82,26
Saint-Rémy-lès-Chevreuse,SAINT REMY LES CHEVREUSE,78470,78575,48.7,2.083333,1.56,43
Saint-Rémy-l'Honoré,SAINT REMY L HONORE,78690,78576,48.75,1.883333,1,43
Saint-Rémy-sous-Barbuise,SAINT REMY SOUS BARBUISE,10700,10361,48.483333,4.116667,1.26,27
Saint-Rémy-sous-Broyes,SAINT REMY SOUS BROYES,51120,51514,48.7,3.783333,1.42,28
Saint-Rémy-sur-Avre,SAINT REMY SUR AVRE,28380,28359,48.766667,1.25,1.88,21
Saint-Rémy-sur-Bussy,SAINT REMY SUR BUSSY,51600,51515,49.05,4.583333,1.12,28
Saint-Rémy-sur-Creuse,SAINT REMY SUR CREUSE,86220,86241,46.95,0.683333,1.54,82
Saint-Rémy-sur-Durolle,SAINT REMY SUR DUROLLE,63550,63393,45.883333,3.6,1.66,11
Saint-Renan,SAINT RENAN,29290,29260,48.433333,-4.616667,1.87,17
Saint-Restitut,SAINT RESTITUT,26130,26326,44.333333,4.783333,1.81,91
Saint-Révérend,SAINT REVEREND,85220,85268,46.7,-1.833333,1.76,75
Saint-Révérien,SAINT REVERIEN,58420,58266,47.216667,3.5,1.17,13
Saint-Rieul,SAINT RIEUL,22270,22326,48.45,-2.416667,1.63,16
Saint-Rigomer-des-Bois,SAINT RIGOMER DES BOIS,72610,72318,48.383333,0.166667,1.92,74
Saint-Rimay,SAINT RIMAY,41800,41228,47.766667,0.916667,1.57,24
Saint-Riquier,SAINT RIQUIER,80135,80716,50.133333,1.95,1.44,78
Saint-Riquier-en-Rivière,SAINT RIQUIER EN RIVIERE,76340,76645,49.883333,1.566667,1.74,70
Saint-Riquier-ès-Plains,SAINT RIQUIER ES PLAINS,76460,76646,49.816667,0.666667,1.63,70
Saint-Rirand,SAINT RIRAND,42370,42281,46.066667,3.85,1.85,93
Saint-Rivoal,SAINT RIVOAL,29190,29261,48.35,-4,1.66,17
Saint-Robert,SAINT ROBERT,19310,19239,45.25,1.3,2.03,49
Saint-Robert,SAINT ROBERT,47340,47273,44.25,0.8,1.44,6
Saint-Roch,SAINT ROCH,37390,37237,47.45,0.583333,1.64,23
Saint-Roch-sur-Égrenne,SAINT ROCH SUR EGRENNE,61350,61452,48.583333,-0.75,2.28,68
Saint-Rogatien,SAINT ROGATIEN,17220,17391,46.15,-1.066667,1.63,80
Saint-Romain,SAINT ROMAIN,21190,21569,47,4.7,1.84,12
Saint-Romain,SAINT ROMAIN,63660,63394,45.483333,3.9,2.83,11
Saint-Romain-au-Mont-d'Or,SAINT ROMAIN AU MONT D OR,69270,69233,45.833333,4.833333,1.37,94
Saint-Romain-d'Ay,SAINT ROMAIN D AY,07290,07292,45.166667,4.666667,1.73,90
Saint-Romain-de-Benet,SAINT ROMAIN DE BENET,17600,17393,45.7,-0.85,0.78,80
Saint-Romain-de-Colbosc,SAINT ROMAIN DE COLBOSC,76430,76647,49.533333,0.366667,1.81,70
Saint-Romain-de-Jalionas,SAINT ROMAIN DE JALIONAS,38460,38451,45.75,5.216667,2.05,92
Saint-Romain-de-Lerps,SAINT ROMAIN DE LERPS,07130,07293,44.983333,4.8,1.73,90
Saint-Romain-de-Monpazier,SAINT ROMAIN DE MONPAZIER,24540,24495,44.716667,0.883333,1.57,3
Saint-Romain-de-Popey,SAINT ROMAIN DE POPEY,69490,69234,45.85,4.533333,1.22,94
Saint-Romain-des-Îles,SAINT ROMAIN DES ILES,71570,71476,46.183333,4.766667,2.4,14
Saint-Romain-de-Surieu,SAINT ROMAIN DE SURIEU,38150,38452,45.383333,4.883333,2.2,92
Saint-Romain-d'Urfé,SAINT ROMAIN D URFE,42430,42282,45.883333,3.833333,1.86,93
Saint-Romain-en-Gal,SAINT ROMAIN EN GAL,69560,69235,45.533333,4.866667,2.03,94
Saint-Romain-en-Gier,SAINT ROMAIN EN GIER,69700,69236,45.566667,4.716667,1.82,94
Saint-Romain-en-Jarez,SAINT ROMAIN EN JAREZ,42800,42283,45.55,4.516667,1.88,93
Saint-Romain-en-Viennois,SAINT ROMAIN EN VIENNOIS,84110,84116,44.266667,5.116667,1.67,88
Saint-Romain-et-Saint-Clément,SAINT ROMAIN ET SAINT CLEMENT,24800,24496,45.433333,0.866667,1.68,3
Saint-Romain-Lachalm,SAINT ROMAIN LACHALM,43620,43223,45.266667,4.333333,2.24,10
Saint-Romain-la-Motte,SAINT ROMAIN LA MOTTE,42640,42284,46.083333,3.983333,1.72,93
Saint-Romain-la-Virvée,SAINT ROMAIN LA VIRVEE,33240,33470,44.966667,-0.4,0.78,4
Saint-Romain-le-Noble,SAINT ROMAIN LE NOBLE,47270,47274,44.166667,0.783333,1.47,6
Saint-Romain-le-Preux,SAINT ROMAIN LE PREUX,89116,89366,47.933333,3.233333,1.29,15
Saint-Romain-le-Puy,SAINT ROMAIN LE PUY,42610,42285,45.55,4.116667,1,93
Saint-Romain-les-Atheux,SAINT ROMAIN LES ATHEUX,42660,42286,45.35,4.383333,1.71,93
Saint-Romain-sous-Gourdon,SAINT ROMAIN SOUS GOURDON,71230,71477,46.616667,4.4,1.07,14
Saint-Romain-sous-Versigny,SAINT ROMAIN SOUS VERSIGNY,71420,71478,46.65,4.183333,1.49,14
Saint-Romain-sur-Cher,SAINT ROMAIN SUR CHER,41140,41229,47.316667,1.4,1.94,24
Saint-Romain-sur-Gironde,SAINT ROMAIN SUR GIRONDE,17240,17392,45.45,-0.75,1.72,80
Saint-Roman,SAINT ROMAN,26410,26327,44.683333,5.433333,1.68,91
Saint-Roman-de-Codières,SAINT ROMAN DE CODIERES,30440,30296,44,3.783333,1.76,45
Saint-Roman-de-Malegarde,SAINT ROMAN DE MALEGARDE,84290,84117,44.266667,4.966667,1.67,88
Saint-Romans,SAINT ROMANS,38160,38453,45.116667,5.316667,1.07,92
Saint-Romans-des-Champs,SAINT ROMANS DES CHAMPS,79230,79294,46.2,-0.35,1.18,81
Saint-Romans-lès-Melle,SAINT ROMANS LES MELLE,79500,79295,46.2,-0.183333,1.25,81
Saint-Rome-de-Cernon,SAINT ROME DE CERNON,12490,12243,44.016667,2.966667,1.28,57
Saint-Rome-de-Dolan,SAINT ROME DE DOLAN,48500,48180,44.266667,3.216667,1.58,47
Saint-Rome-de-Tarn,SAINT ROME DE TARN,12490,12244,44.05,2.9,1.13,57
Saint-Romphaire,SAINT ROMPHAIRE,50750,50545,49.033333,-1.1,1.33,67
Saint-Rustice,SAINT RUSTICE,31620,31515,43.8,1.316667,2.12,58
Saintry-sur-Seine,SAINTRY SUR SEINE,91250,91577,48.6,2.5,2.01,37
Saints,SAINTS,77120,77433,48.75,3.05,0.92,40
Saints,SAINTS,89520,89367,47.616667,3.266667,1.18,15
Saint-Saëns,SAINT SAENS,76680,76648,49.666667,1.283333,0.9,70
Saint-Saire,SAINT SAIRE,76270,76649,49.7,1.5,1.54,70
Saint-Salvadou,SAINT SALVADOU,12200,12245,44.283333,2.1,1.8,57
Saint-Salvadour,SAINT SALVADOUR,19700,19240,45.383333,1.766667,1.55,49
Saint-Salvy,SAINT SALVY,47360,47275,44.3,0.433333,1.42,6
Saint-Salvy-de-la-Balme,SAINT SALVY DE LA BALME,81490,81269,43.616667,2.4,1.36,62
Saint-Samson,SAINT SAMSON,14670,14657,49.183333,-0.15,0.58,66
Saint-Samson,SAINT SAMSON,53140,53252,48.483333,-0.183333,2.14,73
Saint-Samson,SAINT SAMSON,56580,56235,48.083333,-2.766667,1.63,19
Saint-Samson-de-Bonfossé,SAINT SAMSON DE BONFOSSE,50750,50546,49.05,-1.133333,1.15,67
Saint-Samson-de-la-Roque,SAINT SAMSON DE LA ROQUE,27680,27601,49.433333,0.433333,2.05,69
Saint-Samson-sur-Rance,SAINT SAMSON SUR RANCE,22100,22327,48.5,-2.033333,2.02,16
Saint-Sandoux,SAINT SANDOUX,63450,63395,45.633333,3.116667,0.83,11
Saint-Santin-Cantalès,SAINT SANTIN CANTALES,15150,15211,45.05,2.25,1.41,9
Saint-Santin-de-Maurs,SAINT SANTIN DE MAURS,15600,15212,44.65,2.216667,2.39,9
Saint-Sardos,SAINT SARDOS,47360,47276,44.35,0.483333,0.81,6
Saint-Sardos,SAINT SARDOS,82600,82173,43.9,1.133333,1.25,63
Saint-Satur,SAINT SATUR,18300,18233,47.333333,2.85,1.47,20
Saint-Saturnin,SAINT SATURNIN,15190,15213,45.283333,2.8,1.47,9
Saint-Saturnin,SAINT SATURNIN,16290,16348,45.666667,0.05,1,79
Saint-Saturnin,SAINT SATURNIN,18370,18234,46.5,2.233333,2.56,20
Saint-Saturnin,SAINT SATURNIN,48500,48181,44.408333,3.191667,-1,47
Saint-Saturnin,SAINT SATURNIN,51260,51516,48.616667,3.9,1.86,28
Saint-Saturnin,SAINT SATURNIN,63450,63396,45.65,3.1,0.46,11
Saint-Saturnin,SAINT SATURNIN,72650,72320,48.05,0.15,0.62,74
Saint-Saturnin-de-Lenne,SAINT SATURNIN DE LENNE,12560,12247,44.416667,3.016667,1.36,57
Saint-Saturnin-du-Bois,SAINT SATURNIN DU BOIS,17700,17394,46.133333,-0.666667,1.43,80
