Code Barre,Nom du Produit,Pays de Manufacture,Region de Manufacture,Latitude GPS,Longitude GPS,Nutriscore,Ecoscore,Marque,Marque de Distribution
3036811367541,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,1.0,79.07976222247012,Liebig,Non
3036811367664,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,3.0,94.07976222247012,Liebig,Non
3036811460150,Soupe froide type Gaspacho ou Gazpacho,France,,,,1.0,103.28420153215136,Liebig,Non
3036811460211,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,1.0,87.12976222247012,"Liebig,Continental Foods",Non
3036811460280,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,-3.0,103.36489391678577,Liebig,Non
3036811460365,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,1.0,103.34117796786555,Liebig,Non
3036811537012,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,3.0,88.20476222247012,Liebig,Non
3036811537128,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,3.0,79.07976222247012,Liebig,Non
3036811537807,"Soupe aux legumes varies, preemballee a rechauffer",France,Bourgogne-Franche-Comté,47.325183133641005,5.035672857142901,2.0,88.20476222247012,"Liebig,Continental Foods,CVC Capital Partners",Non
3036811552565,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,1.0,84.40476222247013,Liebig,Non
3036811565237,"Soupe de poissons et / ou crustaces, preemballee a rechauffer",France,,,,0.0,28.269915754836276,Liebig,Non
3043675624871,"Soupe asiatique, avec pates, preemballee a rechauffer",Hongrie,,47.162494,19.503304,,62.124676204483606,Nissin,Non
3100080040105,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,3.0,87.12976222247012,Giraudet,Non
3100080044332,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,4.0,102.12976222247012,Giraudet,Non
3100080044608,Soupe froide type Gaspacho ou Gazpacho,France,Auvergne-Rhône-Alpes,45.7304251,4.8399377999999995,0.0,88.73587773094583,Giraudet,Non
3168930158998,Soupe froide type Gaspacho ou Gazpacho,Espagne,,40.463667,-3.74922,-5.0,86.93587773094583,Alvalle,Non
3176800030121,"Soupe a la carotte, preemballee a rechauffer",France,,,,2.0,94.5362361206119,"Plaisance Bio,Nature et Aliments",Non
3176800030510,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,,103.20476222247012,Nat ali,Non
3176800031852,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,,103.20476222247012,nat ali,Non
3176800031869,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,,103.20476222247012,Nat ali,Non
3176800031883,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,,94.07976222247012,Natali,Non
3176800032019,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,,103.20476222247012,"Nature Et Aliments,Nat ali",Non
3183811001408,"Soupe de poissons et / ou crustaces, preemballee a rechauffer",France,,,,7.0,44.50504744915193,Marius Bernard,Non
3183811010431,"Soupe de poissons et / ou crustaces, preemballee a rechauffer",France,,,,0.0,28.26991575483628,Les Pêcheurs des Calanques,Non
3183811010455,"Soupe de poissons et / ou crustaces, preemballee a rechauffer",France,,,,,28.269915754836276,Les pecheurs des calanques,Non
3183811010462,"Soupe de poissons et / ou crustaces, preemballee a rechauffer",France,,,,,28.269915754836276,Les Pêcheurs des Calanques,Non
3183811011834,"Soupe de poissons et / ou crustaces, preemballee a rechauffer",France,,,,3.0,35.21991575483628,les pecheurs des calanques,Non
3222472465881,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,1.0,88.20476222247012,Casino,Oui
3222472465942,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,2.0,88.20476222247012,Casino,Oui
3222474999681,"Soupe aux legumes varies, preemballee a rechauffer",Italie,,41.87194,12.56738,-1.0,79.07976222247012,Casino,Oui
3222476464224,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,1.0,99.40476222247013,Casino Bio,Non
3222476665522,"Soupe de poissons et / ou crustaces, preemballee a rechauffer",France,,,,0.0,28.269915754836276,"Casino Ca Vient D'Ici, Casino",Non
3229820134659,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,0.0,103.20476222247012,"Bjorg,Distriborg",Non
3229820147437,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,0.0,103.20476222247012,Bjorg,Non
3229820181356,"Soupe aux legumes varies, preemballee a rechauffer",Japon,,36.204824,138.252924,,79.07976222247012,Tanoshi,Non
3245390163424,"Soupe de poissons et / ou crustaces, preemballee a rechauffer",France,Bretagne,48.1173421,-1.7075198,2.0,44.50504744915193,Reflets de France,Non
3245413559456,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,2.0,118.36489391678577,Carrefour,Oui
3248830015536,Soupe tom kha kai,France,,,,5.0,,"Traditions d asie,Traditions d'Asie",Non
3250390232162,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,0.0,118.36489391678577,la Potagère,Non
