Code Barre,Nom du Produit,Pays de Manufacture,Region de Manufacture,Latitude GPS,Longitude GPS,Nutriscore,Ecoscore,Marque,Marque de Distribution
3479391000208,Confiture de framboise (extra ou classique),France,,,,7.0,58.88037473409622,Confiture du Pays,Non
3479391000307,Confiture de framboise (extra ou classique),France,,,,7.0,58.88037473409622,Confiture du Pays,Non
3479391000406,Confiture de fraise (extra ou classique),France,,,,7.0,51.65208084806558,Confiture du Pays,Non
3479391001403,Confiture de fraise (extra ou classique),France,,,,,51.65208084806558,Confiture du Pays,Non
3486062000061,Confiture de fraise (extra ou classique),France,Bretagne,48.1173421,-1.7075198,2.0,52.72708084806558,Breizh'Pom,Non
3490090051032,Confiture de cerise (extra ou classique),France,,,,12.0,67.14964730598444,Provenance Nature,Non
3492390011679,Confiture de fraise (extra ou classique),France,,,,11.0,67.88721254238123,St. Dalfour,Non
3500541521240,Confiture d'abricot (extra ou classique),France,Bretagne,48.1173421,-1.7075198,6.0,74.73788918201022,Reine de Cornouaille,Non
3500541551346,Confiture de fraise (extra ou classique),France,Bretagne,48.1173421,-1.7075198,8.0,58.60208084806558,Reine De Cornouaille,Non
3500541581244,"Confiture, tout type de fruits, allegee en sucres (extra ou classique)",France,Bretagne,48.1173421,-1.7075198,5.0,51.65208084806558,Reine De Cornouaille,Non
3500543591449,Confiture d'abricot (extra ou classique),France,Bretagne,48.1173421,-1.7075198,,72.73788918201022,Breizh Konfitur,Non
3500543671523,Confiture de fraise (extra ou classique),France,Bretagne,48.1173421,-1.7075198,,49.65208084806558,Breizh Konfitur,Non
3500543751522,Confiture de cerise (extra ou classique),France,Bretagne,48.1173421,-1.7075198,,50.149647305984445,Breizh Konfit,Non
3501940000206,Pate a tartiner chocolat et noisette,France,,,,23.0,35.144612556465745,Bovetti,Non
3501940000213,Pate a tartiner chocolat et noisette,France,,,,23.0,35.144612556465745,Bovetti,Non
3501940002309,Pate a tartiner chocolat et noisette,France,,,,20.0,58.19461255646574,Biocoop,Non
3501940367002,Pate a tartiner chocolat et noisette,France,,,,23.0,58.19461255646574,Bovetti,Non
3501940368009,Pate a tartiner chocolat et noisette,France,,,,23.0,56.19461255646574,Bovetti,Non
3501940369006,Pate a tartiner chocolat et noisette,France,,,,21.0,58.19461255646574,Bovetti,Non
3501940800004,Pate a tartiner chocolat et noisette,France,,,,21.0,43.19461255646574,Bovetti,Non
3504231100166,Confiture de fraise (extra ou classique),France,,,,8.0,51.65208084806558,"Baptistin Féraud,Marius l'epicerie inspirée",Non
3504231100210,Confiture de fraise (extra ou classique),France,,,,,59.7471247461708,Baptistin Féraud,Non
3504231100302,Confiture de cerise (extra ou classique),France,,,,12.0,52.149647305984445,Baptistin Féraud,Non
3504231100333,Confiture de fraise (extra ou classique),France,,,,12.0,75.93721254238123,Baptistin Féraud,Non
3505510000214,Confiture de fraise (extra ou classique),France,Provence-Alpes-Côte d'Azur,43.305868,5.4018087,,43.60208084806558,,Non
3508760365119,Confiture d'abricot (extra ou classique),France,,,,10.0,89.73788918201022,Histoires d'Ici,Non
3508760395079,Confiture de fraise (extra ou classique),France,Corse,41.9961268,8.8142264,11.0,64.65208084806558,Histoires d'ici,Non
3511281001114,Confiture de fraise (extra ou classique),France,Auvergne-Rhône-Alpes,45.7304251,4.8399377999999995,10.0,43.60208084806558,La Chareyrade,Non
3511286001010,Confiture de fraise (extra ou classique),France,Auvergne-Rhône-Alpes,45.7304251,4.8399377999999995,10.0,58.60208084806558,SOPPREG,Non
3517830302145,Confiture d'abricot (extra ou classique),France,Hauts-de-France,50.6144068,3.1180785,-1.0,89.73788918201022,Collines en Limousin,Non
3517830340215,Confiture de fraise (extra ou classique),France,Nouvelle-Aquitaine,44.8350088,-0.5872689999999999,11.0,43.60208084806558,Collines en Limousin,Non
3517830342011,Confiture de fraise (extra ou classique),France,Nouvelle-Aquitaine,44.8350088,-0.5872689999999999,7.0,66.65208084806558,Collines en Limousin,Non
3524470000058,Confiture de fraise (extra ou classique),France,Corse,41.9961268,8.8142264,12.0,67.88721254238123,,Non
3532610070113,Pate a tartiner,France,,,,21.0,,André Boyer,Non
3535800940005,Pate a tartiner chocolat et noisette,France,,,,25.0,43.19461255646574,Gavottes,Non
3542370000909,Confiture de lait,France,Auvergne-Rhône-Alpes,45.7304251,4.8399377999999995,,89.019737431278,La ferme d'Edmée,Non
3546940001020,Confiture d'abricot (extra ou classique),France,,,,7.0,74.73788918201022,,Non
3546940022032,Confiture d'abricot (extra ou classique),France,,,,12.0,66.68788918201022,La Mère Quinton,Non
3556000230079,Confiture de fraise (extra ou classique),France,,,,10.0,43.60208084806558,Alain Milliat,Non
3560000415510,Confiture de clementines - Bioloklock,France,,,,9.0,,bioloklock,Non
3560000430018,Confiture d'abricot (extra ou classique),France,,,,7.0,87.73788918201022,Biolo'Klock,Non
3560000430025,Confiture de fraise (extra ou classique),France,,,,7.0,64.65208084806558,Biolo'Klock,Non
3560000430056,Confiture de fraise (extra ou classique),France,,,,9.0,64.65208084806558,Biolo'Klock,Non
3560000430063,Confiture de fraise (extra ou classique),France,,,,10.0,64.65208084806558,Biolo'Klock,Non
3560000430100,Confiture de fraise (extra ou classique),France,,,,10.0,64.65208084806558,Biolo'Klock,Non
3560000430179,Confiture d'abricot (extra ou classique),France,,,,9.0,87.73788918201022,Biolo'Klock,Non
3560000430186,Confiture de fraise (extra ou classique),France,,,,9.0,64.65208084806558,Biolo'Klock,Non
3560000430292,Confiture de framboise (extra ou classique),France,,,,8.0,71.88037473409622,Biolo'Klock,Non
3560000430476,Confiture d'abricot (extra ou classique),France,,,,11.0,105.97302087632588,Biolo'Klock,Non
3560000430506,Confiture de fraise (extra ou classique),France,,,,,90.93721254238123,Biolo'Klock,Non
3560000470069,Confiture de fraise (extra ou classique),France,,,,10.0,64.65208084806558,Biolo'Klock,Non
3560070167135,Pate a tartiner chocolat et noisette,Italie,,41.87194,12.56738,22.0,25.144612556465745,Carrefour,Oui
3560070167166,Pate a tartiner chocolat et noisette,Italie,,41.87194,12.56738,22.0,25.144612556465745,Carrefour,Oui
3560070224524,Confiture d'abricot (extra ou classique),France,,,,11.0,74.73788918201022,Carrefour,Oui
3560070276141,Confiture de framboise (extra ou classique),France,,,,8.0,71.88037473409622,"Carrefour Bio,Carrefour",Non
3560070278411,"Confiture, tout type de fruits, allegee en sucres (extra ou classique)",France,,,,4.0,51.65208084806558,grand jury,Non
3560070341832,Confiture de fraise (extra ou classique),France,,,,11.0,66.65208084806558,Carrefour discount,Non
3560070369690,Confiture de fraise (extra ou classique),France,,,,11.0,43.60208084806558,"Carrefour,CMI (Carrefour Marchandises Internationales),Groupe Carrefour",Non
3560070412150,Confiture de cerise (extra ou classique),France,,,,11.0,74.2687673578585,"Reflets de France,Carrefour",Non
3560070473885,Confiture de fraise (extra ou classique),France,,,,11.0,51.65208084806558,Carrefour,Oui
3560070576999,Confiture de framboise (extra ou classique),France,,,,9.0,83.16550642841187,Reflets de France,Non
3560070607709,Confiture de framboise (extra ou classique),Espagne,,40.463667,-3.74922,10.0,50.830374734096225,Carrefour,Oui
3560070701490,Confiture d'abricot (extra ou classique),France,,,,11.0,72.73788918201022,Carrefour,Oui
3560070701520,Confiture de fraise (extra ou classique),France,,,,11.0,49.65208084806558,Carrefour,Oui
3560070702152,Confiture de fraise (extra ou classique),Espagne,,40.463667,-3.74922,11.0,49.65208084806558,Carrefour,Oui
3560070824793,Confiture d'abricot (extra ou classique),France,,,,9.0,72.73788918201022,"Carrefour Sélection,Carrefour",Non
3560070824809,Confiture de fraise (extra ou classique),France,,,,7.0,43.60208084806558,"Carrefour,Carrefour Sélection",Non
3560070825523,Confiture de fraise (extra ou classique),France,,,,8.0,43.60208084806558,"Carrefour,Carrefour Sélection",Non
3560070825745,Confiture de fraise (extra ou classique),France,,,,11.0,49.65208084806558,"Carrefour,Carrefour Sélection",Non
3560070827923,Confiture de fraise (extra ou classique),France,,,,10.0,64.65208084806558,Carrefour Bio,Non
3560070988402,Confiture d'abricot (extra ou classique),France,,,,12.0,72.73788918201022,Reflets de France,Non
3560071005696,Pate a tartiner chocolat et noisette,Italie,,41.87194,12.56738,22.0,25.144612556465745,Grand Jury,Non
3560071009717,Pate a tartiner chocolat et noisette,Italie,,41.87194,12.56738,22.0,25.144612556465745,Carrefour,Oui
3560071010614,Confiture de fraise (extra ou classique),France,,,,11.0,43.60208084806558,Carrefour,Oui
3560071010621,Confiture de fraise (extra ou classique),France,,,,10.0,43.60208084806558,Carrefour,Oui
3560071010676,Confiture de lait,France,,,,17.0,64.73460573696235,Carrefour,Oui
3560071093853,Confiture de fraise (extra ou classique),France,,,,9.0,51.65208084806558,Carrefour Sélection Pour,Non
3560071172305,Pate a tartiner chocolat et noisette,Belgique,,50.503887,4.469936,18.0,43.19461255646574,carrefour,Non
3564364009811,Pate a tartiner Chocolat,France,,,,17.0,,"Pit & Pat,Pit & Pat',Nougat des Lys",Non
3564707104920,Pate a tartiner chocolat et noisette,Italie,,41.87194,12.56738,18.0,40.144612556465745,"Bio Village,Marque Repère",Non
3564707116817,Confiture de fraise (extra ou classique),France,,,,7.0,64.65208084806558,"Bio Village,Marque Repère",Non
3564709014845,Confiture d'abricot (extra ou classique),France,,,,9.0,90.97302087632588,"Nos régions ont du talent,Lucien Georgelin",Non
3564709014920,Confiture d'abricot (extra ou classique),France,,,,8.0,97.02302087632587,"Nos Régions ont du Talent,Lucien Georgelin",Non
3564709015002,Confiture d'abricot (extra ou classique),France,,,,10.0,90.97302087632588,"Nos Régions ont du Talent,Lucien Georgelin",Non
3564709015286,Confiture de fraise (extra ou classique),France,,,,5.0,43.60208084806558,Nos régions ont du talent,Non
3564709034522,Confiture de framboise (extra ou classique),France,,,,8.0,81.16550642841187,Nos Régions ont du Talent,Non
3565300003061,Confiture de fraise (extra ou classique),France,Provence-Alpes-Côte d'Azur,43.305868,5.4018087,8.0,51.65208084806558,Les confituriers de haute-provence,Non
3565300003092,Confiture de fraise (extra ou classique),France,Provence-Alpes-Côte d'Azur,43.305868,5.4018087,9.0,51.65208084806558,Les confituriers de Haute-Provence,Non
3565300003139,Confiture de fraise (extra ou classique),France,,,,8.0,43.60208084806558,La Boutique Provencale,Non
3566140010028,Confiture de fraise (extra ou classique),France,,,,11.0,58.60208084806558,Le Mas de Vinobre,Non
3566140010042,Confiture de fraise (extra ou classique),France,,,,12.0,90.93721254238123,"Le Val des Lys,Mirabel",Non
3574315173010,Confiture d'abricot (extra ou classique),France,,,,15.0,66.68788918201022,Couleur Marché,Non
3574315320087,"Confiture, tout type de fruits, allegee en sucres (extra ou classique)",France,Centre-Val de Loire,47.84133,1.9326591,6.0,51.65208084806558,Art & Touraine gourmande,Non
3580280775302,Confiture de fraise (extra ou classique),France,,,,11.0,70.35163225268863,Les P'tites Tartines,Non
3580280775326,Confiture de fraise (extra ou classique),France,,,,11.0,67.88721254238123,Les P'tites Tartines,Non
3580280775333,Confiture d'abricot (extra ou classique),France,,,,11.0,90.97302087632588,"Les P'tites Tartines,Agidra",Non
